gm_number,weekday,date,tm,opp,w_l,runs_for,runs_against,inn,w_l_2,rank,games_back,win,loss,save,time,day_night,attendance,c_li,streak,orig_scheduled,home_away,extra_innings,games_back2,run_diff,team,double_header_gm,double_header,year
55,Saturday,2016-06-04,NYY,BAL,W,8,6,,26-29,4,6.5,Nova,Wilson,Chapman,3:25,N,33170,0.78,+,,Away,0,-6.5,2,NYY,NA,0,2016
56,Sunday,2016-06-05,NYY,BAL,L,1,3,,26-30,4,6.5,McFarland,Betances,Britton,3:26,D,28807,0.9,-,,Away,0,-6.5,-2,NYY,NA,0,2016
57,Monday,2016-06-06,NYY,LAA,W,5,2,,27-30,4,6.5,Miller,Shoemaker,Chapman,2:35,N,34648,0.64,+,,Home,0,-6.5,3,NYY,NA,0,2016
58,Tuesday,2016-06-07,NYY,LAA,W,6,3,,28-30,4,6.5,Pineda,Huff,Miller,2:35,N,31034,0.67,++,,Home,0,-6.5,3,NYY,NA,0,2016
59,Wednesday,2016-06-08,NYY,LAA,W,12,6,,29-30,4,6.5,Swarzak,Weaver,,3:20,N,31557,0.76,+++,,Home,0,-6.5,6,NYY,NA,0,2016
60,Thursday,2016-06-09,NYY,LAA,W,6,3,,30-30,4,6.5,Nova,Chacin,Chapman,2:58,N,34971,0.83,++++,,Home,0,-6.5,3,NYY,NA,0,2016
61,Friday,2016-06-10,NYY,DET,W,4,0,,31-30,4,5.5,Sabathia,Pelfrey,,2:48,N,40011,0.88,+++++,,Home,0,-5.5,4,NYY,NA,0,2016
62,Saturday,2016-06-11,NYY,DET,L,1,6,,31-31,4,5.5,Verlander,Tanaka,Rodriguez,3:17,N,38050,0.94,-,,Home,0,-5.5,-5,NYY,NA,0,2016
63,Sunday,2016-06-12,NYY,DET,L,1,4,,31-32,4,5.5,Fulmer,Pineda,Rodriguez,2:56,D,47474,0.87,--,,Home,0,-5.5,-3,NYY,NA,0,2016
64,Tuesday,2016-06-14,NYY,COL,L,10,13,,31-33,4,6.5,De La Rosa,Eovaldi,Estevez,3:43,N,46335,0.81,---,,Away,0,-6.5,-3,NYY,NA,0,2016
65,Wednesday,2016-06-15,NYY,COL,L,3,6,,31-34,5,6.5,Bettis,Nova,Estevez,2:55,D,40093,0.72,----,,Away,0,-6.5,-3,NYY,NA,0,2016
66,Thursday,2016-06-16,NYY,MIN,W,4,1,,32-34,4,6.5,Sabathia,Gibson,Chapman,3:00,N,23751,0.66,+,,Away,0,-6.5,3,NYY,NA,0,2016
67,Friday,2016-06-17,NYY,MIN,W,8,2,,33-34,4,5.5,Tanaka,Dean,,3:03,N,23161,0.68,++,,Away,0,-5.5,6,NYY,NA,0,2016
68,Saturday,2016-06-18,NYY,MIN,W,7,6,,34-34,4,5.5,Miller,Abad,Chapman,3:10,D,30760,0.77,+++,,Away,0,-5.5,1,NYY,NA,0,2016
69,Sunday,2016-06-19,NYY,MIN,L,4,7,,34-35,4,6.5,Santana,Eovaldi,Kintzler,3:00,D,29553,0.83,-,,Away,0,-6.5,-3,NYY,NA,0,2016
70,Tuesday,2016-06-21,NYY,COL,L,4,8,,34-36,4,6.0,Bettis,Nova,,3:31,N,34760,0.78,--,,Home,0,-6,-4,NYY,NA,0,2016
71,Wednesday,2016-06-22,NYY,COL,W-wo,9,8,,35-36,4,6.0,Chapman,Motte,,3:25,D,40104,0.77,+,,Home,0,-6,1,NYY,NA,0,2016
72,Friday,2016-06-24,NYY,MIN,W,5,3,,36-36,4,6.0,Tanaka,Milone,Chapman,2:59,N,44808,0.83,++,,Home,0,-6,2,NYY,NA,0,2016
73,Saturday,2016-06-25,NYY,MIN,W,2,1,,37-36,4,6.5,Miller,Pressly,Chapman,2:44,D,40075,0.86,+++,,Home,0,-6.5,1,NYY,NA,0,2016
74,Sunday,2016-06-26,NYY,MIN,L,1,7,,37-37,4,7.5,Duffey,Eovaldi,,2:24,D,38673,0.89,-,,Home,0,-7.5,-6,NYY,NA,0,2016
75,Monday,2016-06-27,NYY,TEX,L,6,9,,37-38,4,8.0,Barnette,Yates,Dyson,3:43,N,32914,0.84,--,,Home,0,-8,-3,NYY,NA,0,2016
76,Tuesday,2016-06-28,NYY,TEX,L,1,7,,37-39,4,9.0,Hamels,Sabathia,,2:37,N,32373,0.79,---,,Home,0,-9,-6,NYY,NA,0,2016
77,Wednesday,2016-06-29,NYY,TEX,W-wo,9,7,,38-39,4,9.0,Cessa,Dyson,,3:19,N,39875,0.62,+,,Home,0,-9,2,NYY,NA,0,2016
78,Thursday,2016-06-30,NYY,TEX,W-wo,2,1,,39-39,4,8.0,Chapman,Barnette,,3:12,D,39934,0.66,++,,Home,0,-8,1,NYY,NA,0,2016
79,Friday,2016-07-01,NYY,SDP,L,6,7,,39-40,4,8.0,Rea,Eovaldi,Maurer,3:12,N,41321,0.72,-,,Away,0,-8,-1,NYY,NA,0,2016
80,Saturday,2016-07-02,NYY,SDP,L-wo,1,2,,39-41,4,8.0,Hand,Miller,,2:43,N,42315,0.68,--,,Away,0,-8,-1,NYY,NA,0,2016
81,Sunday,2016-07-03,NYY,SDP,W,6,3,,40-41,4,7.0,Green,Cashner,Chapman,3:12,D,42131,0.63,+,,Away,0,-7,3,NYY,NA,0,2016
82,Monday,2016-07-04,NYY,CHW,L,2,8,,40-42,4,7.0,Shields,Sabathia,,3:06,D,30955,0.76,-,,Away,0,-7,-6,NYY,NA,0,2016
83,Tuesday,2016-07-05,NYY,CHW,W,9,0,,41-42,4,7.0,Tanaka,Rodon,,3:07,N,20773,0.63,+,,Away,0,-7,9,NYY,NA,0,2016
84,Wednesday,2016-07-06,NYY,CHW,L,0,5,,41-43,4,8.0,Gonzalez,Pineda,,2:54,N,21144,0.74,-,,Away,0,-8,-5,NYY,NA,0,2016
85,Thursday,2016-07-07,NYY,CLE,W,5,4,,42-43,4,7.5,Nova,Bauer,Chapman,3:00,N,23848,0.59,+,,Away,0,-7.5,1,NYY,NA,0,2016
86,Friday,2016-07-08,NYY,CLE,L,2,10,,42-44,4,7.5,Kluber,Green,,2:36,N,34045,0.67,-,,Away,0,-7.5,-8,NYY,NA,0,2016
87,Saturday,2016-07-09,NYY,CLE,W,7,6,11,43-44,4,7.5,Chapman,Hunter,,4:18,D,32951,0.57,+,,Away,1,-7.5,1,NYY,NA,0,2016
88,Sunday,2016-07-10,NYY,CLE,W,11,7,,44-44,4,7.5,Eovaldi,Carrasco,,3:35,D,29089,0.69,++,,Away,0,-7.5,4,NYY,NA,0,2016
89,Friday,2016-07-15,NYY,BOS,L,3,5,,44-45,4,8.5,Wright,Pineda,Uehara,3:05,N,47439,0.81,-,,Home,0,-8.5,-2,NYY,NA,0,2016
90,Saturday,2016-07-16,NYY,BOS,L,2,5,,44-46,4,9.5,Rodriguez,Sabathia,Uehara,2:56,D,48329,0.7,--,,Home,0,-9.5,-3,NYY,NA,0,2016
91,Sunday,2016-07-17,NYY,BOS,W,3,1,,45-46,4,8.5,Tanaka,Price,Chapman,2:57,N,42884,0.57,+,,Home,0,-8.5,2,NYY,NA,0,2016
92,Monday,2016-07-18,NYY,BAL,W,2,1,,46-46,4,7.5,Nova,Gausman,Chapman,2:57,N,31102,0.71,++,,Home,0,-7.5,1,NYY,NA,0,2016
93,Tuesday,2016-07-19,NYY,BAL,W,7,1,,47-46,4,6.5,Eovaldi,Worley,,2:51,N,31192,0.78,+++,,Home,0,-6.5,6,NYY,NA,0,2016
94,Wednesday,2016-07-20,NYY,BAL,W,5,0,,48-46,4,6.0,Pineda,Gallardo,,2:40,N,35681,0.89,++++,,Home,0,-6,5,NYY,NA,0,2016
95,Thursday,2016-07-21,NYY,BAL,L,1,4,,48-47,4,7.0,Tillman,Sabathia,Britton,2:52,D,42476,0.97,-,,Home,0,-7,-3,NYY,NA,0,2016
96,Friday,2016-07-22,NYY,SFG,W,3,2,,49-47,4,6.5,Miller,Osich,Chapman,3:17,N,45304,0.67,+,,Home,0,-6.5,1,NYY,NA,0,2016
97,Saturday,2016-07-23,NYY,SFG,L,1,2,12,49-48,4,7.5,Casilla,Swarzak,Strickland,4:25,D,46727,0.75,-,,Home,1,-7.5,-1,NYY,NA,0,2016
98,Sunday,2016-07-24,NYY,SFG,W,5,2,,50-48,4,7.5,Eovaldi,Samardzija,Green,3:06,D,34143,0.68,+,,Home,0,-7.5,3,NYY,NA,0,2016
99,Monday,2016-07-25,NYY,HOU,W,2,1,,51-48,4,7.5,Pineda,Keuchel,Miller,2:41,N,30628,0.78,++,,Away,0,-7.5,1,NYY,NA,0,2016
100,Tuesday,2016-07-26,NYY,HOU,W,6,3,,52-48,4,6.5,Sabathia,Fister,Miller,3:03,N,28134,0.88,+++,,Away,0,-6.5,3,NYY,NA,0,2016
101,Wednesday,2016-07-27,NYY,HOU,L,1,4,,52-49,4,6.5,McCullers,Tanaka,Harris,2:38,N,35186,0.98,-,,Away,0,-6.5,-3,NYY,NA,0,2016
102,Friday,2016-07-29,NYY,TBR,L,1,5,,52-50,4,6.0,Odorizzi,Nova,Colome,2:58,N,17856,0.93,--,,Away,0,-6,-4,NYY,NA,0,2016
103,Saturday,2016-07-30,NYY,TBR,L,3,6,,52-51,4,6.5,Smyly,Eovaldi,Colome,2:47,N,25883,0.82,---,,Away,0,-6.5,-3,NYY,NA,0,2016
104,Sunday,2016-07-31,NYY,TBR,L,3,5,,52-52,4,7.0,Snell,Pineda,Colome,3:01,D,18109,0.75,----,,Away,0,-7,-2,NYY,NA,0,2016
105,Monday,2016-08-01,NYY,NYM,W,6,5,10,53-52,4,6.5,Warren,Lugo,Betances,3:47,N,42125,0.63,+,,Away,1,-6.5,1,NYY,NA,0,2016
106,Tuesday,2016-08-02,NYY,NYM,L,1,7,,53-53,4,7.5,deGrom,Tanaka,,2:39,N,42819,0.74,-,,Away,0,-7.5,-6,NYY,NA,0,2016
107,Wednesday,2016-08-03,NYY,NYM,W,9,5,,54-53,4,7.5,Severino,Matz,,3:02,N,48339,0.6,+,,Home,0,-7.5,4,NYY,NA,0,2016
108,Thursday,2016-08-04,NYY,NYM,L,1,4,,54-54,4,7.5,Colon,Eovaldi,Familia,2:46,N,48153,0.68,-,,Home,0,-7.5,-3,NYY,NA,0,2016
109,Friday,2016-08-05,NYY,CLE,W,13,7,,55-54,4,7.5,Pineda,Tomlin,,3:39,N,39252,0.57,+,,Home,0,-7.5,6,NYY,NA,0,2016
110,Saturday,2016-08-06,NYY,CLE,L,2,5,,55-55,4,7.5,Kluber,Sabathia,Miller,2:59,D,37264,0.62,-,,Home,0,-7.5,-3,NYY,NA,0,2016
111,Sunday,2016-08-07,NYY,CLE,W,3,2,,56-55,4,7.5,Tanaka,Carrasco,Betances,2:55,D,39720,0.52,+,,Home,0,-7.5,1,NYY,NA,0,2016
112,Tuesday,2016-08-09,NYY,BOS,L,3,5,,56-56,4,7.0,Porcello,Severino,Barnes,3:13,N,38089,0.75,-,,Away,0,-7,-2,NYY,NA,0,2016
113,Wednesday,2016-08-10,NYY,BOS,W,9,4,,57-56,4,7.0,Clippard,Abad,,4:15,N,37779,0.65,+,,Away,0,-7,5,NYY,NA,0,2016
114,Thursday,2016-08-11,NYY,BOS,W,4,2,,58-56,4,6.5,Cessa,Ziegler,Betances,3:02,N,38161,0.8,++,,Away,0,-6.5,2,NYY,NA,0,2016
115,Friday,2016-08-12,NYY,TBR,W,6,3,,59-56,4,6.0,Sabathia,Archer,Betances,2:51,N,46459,0.76,+++,,Home,0,-6,3,NYY,NA,0,2016
116,Saturday,2016-08-13,NYY,TBR,W,8,4,,60-56,4,5.5,Tanaka,Andriese,,2:40,D,41682,0.84,++++,,Home,0,-5.5,4,NYY,NA,0,2016
117,Sunday,2016-08-14,NYY,TBR,L,3,12,,60-57,4,6.5,Odorizzi,Severino,,2:54,D,41473,0.92,-,,Home,0,-6.5,-9,NYY,NA,0,2016
118,Monday,2016-08-15,NYY,TOR,W,1,0,,61-57,4,5.5,Green,Dickey,Betances,2:55,N,36015,0.85,+,,Home,0,-5.5,1,NYY,NA,0,2016
119,Tuesday,2016-08-16,NYY,TOR,L,6,12,,61-58,4,6.5,Feldman,Warren,,3:09,N,31874,0.95,-,,Home,0,-6.5,-6,NYY,NA,0,2016
120,Wednesday,2016-08-17,NYY,TOR,L,4,7,,61-59,4,7.5,Happ,Sabathia,Osuna,2:47,D,37736,0.78,--,,Home,0,-7.5,-3,NYY,NA,0,2016
121,Friday,2016-08-19,NYY,LAA,W,7,0,,62-59,4,6.5,Tanaka,Weaver,,2:55,N,40256,0.54,+,,Away,0,-6.5,7,NYY,NA,0,2016
122,Saturday,2016-08-20,NYY,LAA,W,5,1,,63-59,4,6.5,Cessa,Nolasco,,2:51,N,44129,0.67,++,,Away,0,-6.5,4,NYY,NA,0,2016
123,Sunday,2016-08-21,NYY,LAA,L,0,2,,63-60,4,6.5,Chacin,Green,Salas,2:39,D,40309,0.7,-,,Away,0,-6.5,-2,NYY,NA,0,2016
124,Monday,2016-08-22,NYY,SEA,L,5,7,,63-61,4,7.0,Vincent,Swarzak,Diaz,2:56,N,24384,0.77,--,,Away,0,-7,-2,NYY,NA,0,2016
125,Tuesday,2016-08-23,NYY,SEA,W,5,1,,64-61,4,7.0,Sabathia,Walker,,2:45,N,24628,0.58,+,,Away,0,-7,4,NYY,NA,0,2016
126,Wednesday,2016-08-24,NYY,SEA,W,5,0,,65-61,4,6.0,Tanaka,Iwakuma,Betances,3:18,D,41536,0.61,++,,Away,0,-6,5,NYY,NA,0,2016
127,Friday,2016-08-26,NYY,BAL,W,14,4,,66-61,4,5.5,Cessa,Gallardo,,2:51,N,38423,0.91,+++,,Home,0,-5.5,10,NYY,NA,0,2016
128,Saturday,2016-08-27,NYY,BAL,W,13,5,,67-61,4,5.5,Layne,Bundy,,3:29,D,38843,1.05,++++,,Home,0,-5.5,8,NYY,NA,0,2016
129,Sunday,2016-08-28,NYY,BAL,L,0,5,,67-62,4,6.5,Gausman,Sabathia,,3:07,D,38002,1.18,-,,Home,0,-6.5,-5,NYY,NA,0,2016
130,Monday,2016-08-29,NYY,KCR,L,5,8,,67-63,4,7.5,Gee,Pineda,Herrera,3:17,N,22859,0.97,--,,Away,0,-7.5,-3,NYY,NA,0,2016
131,Tuesday,2016-08-30,NYY,KCR,W,5,4,10,68-63,4,6.5,Betances,Soria,Shreve,4:07,N,22895,0.69,+,,Away,1,-6.5,1,NYY,NA,0,2016
132,Wednesday,2016-08-31,NYY,KCR,W,5,4,13,69-63,4,6.5,Heller,Young,Betances,4:19,N,22615,0.89,++,,Away,1,-6.5,1,NYY,NA,0,2016
133,Friday,2016-09-02,NYY,BAL,L,0,8,,69-64,4,6.5,Bundy,Green,,2:52,N,24226,1.14,-,,Away,0,-6.5,-8,NYY,NA,0,2016
134,Saturday,2016-09-03,NYY,BAL,L,0,2,,69-65,4,6.5,Gausman,Sabathia,Britton,3:02,N,30855,0.88,--,,Away,0,-6.5,-2,NYY,NA,0,2016
135,Sunday,2016-09-04,NYY,BAL,W,5,2,,70-65,4,6.5,Severino,Miley,Betances,3:17,D,31161,0.69,+,,Away,0,-6.5,3,NYY,NA,0,2016
136,Monday,2016-09-05,NYY,TOR,W,5,3,,71-65,4,5.5,Tanaka,Dickey,Betances,2:49,D,42141,0.85,++,,Home,0,-5.5,2,NYY,NA,0,2016
137,Tuesday,2016-09-06,NYY,TOR,W,7,6,,72-65,4,4.5,Shreve,Grilli,Parker,3:21,N,27532,0.99,+++,,Home,0,-4.5,1,NYY,NA,0,2016
138,Wednesday,2016-09-07,NYY,TOR,W,2,0,,73-65,4,4.5,Mitchell,Stroman,Clippard,2:48,N,30501,1.16,++++,,Home,0,-4.5,2,NYY,NA,0,2016
139,Thursday,2016-09-08,NYY,TBR,W-wo,5,4,,74-65,4,4.0,Layne,Ramirez,,3:21,N,27631,1.27,+++++,,Home,0,-4,1,NYY,NA,0,2016
140,Friday,2016-09-09,NYY,TBR,W,7,5,,75-65,4,4.0,Warren,Snell,Betances,3:30,N,30194,1.46,++++++,,Home,0,-4,2,NYY,NA,0,2016
141,Saturday,2016-09-10,NYY,TBR,W,5,1,,76-65,4,3.0,Tanaka,Archer,,2:34,D,33460,1.71,+++++++,,Home,0,-3,4,NYY,NA,0,2016
142,Sunday,2016-09-11,NYY,TBR,L,2,4,,76-66,4,4.0,Andriese,Cessa,Colome,2:58,D,33087,1.9,-,,Home,0,-4,-2,NYY,NA,0,2016
143,Monday,2016-09-12,NYY,LAD,L,2,8,,76-67,4,5.0,De Leon,Mitchell,,3:13,N,32058,1.65,--,,Home,0,-5,-6,NYY,NA,0,2016
144,Tuesday,2016-09-13,NYY,LAD,W,3,0,,77-67,4,4.0,Warren,Stripling,Betances,3:02,N,32615,1.32,+,,Home,0,-4,3,NYY,NA,0,2016
145,Wednesday,2016-09-14,NYY,LAD,L,0,2,,77-68,4,4.0,Avilan,Betances,Jansen,2:57,D,30254,1.7,-,,Home,0,-4,-2,NYY,NA,0,2016
146,Thursday,2016-09-15,NYY,BOS,L-wo,5,7,,77-69,4,5.0,Kelly,Betances,,3:52,N,37767,1.7,--,,Away,0,-5,-2,NYY,NA,0,2016
147,Friday,2016-09-16,NYY,BOS,L,4,7,,77-70,4,6.0,Buchholz,Cessa,Kimbrel,3:13,N,37927,1.31,---,,Away,0,-6,-3,NYY,NA,0,2016
148,Saturday,2016-09-17,NYY,BOS,L,5,6,,77-71,4,7.0,Barnes,Warren,Kimbrel,3:36,D,37267,0.85,----,,Away,0,-7,-1,NYY,NA,0,2016
149,Sunday,2016-09-18,NYY,BOS,L,4,5,,77-72,4,8.0,Scott,Clippard,Uehara,3:31,N,37306,0.68,-----,,Away,0,-8,-1,NYY,NA,0,2016
150,Tuesday,2016-09-20,NYY,TBR,W,5,3,,78-72,4,8.5,Severino,Boxberger,Betances,2:49,N,12732,0.41,+,,Away,0,-8.5,2,NYY,NA,0,2016
151,Wednesday,2016-09-21,NYY,TBR,W,11,5,,79-72,4,8.5,Tanaka,Cobb,,3:06,N,12192,0.52,++,,Away,0,-8.5,6,NYY,NA,0,2016
152,Thursday,2016-09-22,NYY,TBR,L,0,2,,79-73,4,9.5,Snell,Cessa,Colome,2:37,N,13355,0.78,-,,Away,0,-9.5,-2,NYY,NA,0,2016
153,Friday,2016-09-23,NYY,TOR,L,0,9,,79-74,4,10.5,Liriano,Mitchell,,3:06,N,47016,0.63,--,,Away,0,-10.5,-9,NYY,NA,0,2016
154,Saturday,2016-09-24,NYY,TOR,L,0,3,,79-75,4,11.5,Grilli,Clippard,Osuna,2:34,D,47828,0.22,---,,Away,0,-11.5,-3,NYY,NA,0,2016
155,Sunday,2016-09-25,NYY,TOR,L-wo,3,4,,79-76,4,12.5,Osuna,Clippard,,3:19,D,47896,0.08,----,,Away,0,-12.5,-1,NYY,NA,0,2016
156,Monday,2016-09-26,NYY,TOR,W,7,5,,80-76,4,12.0,Warren,Grilli,Layne,3:22,N,44532,0.01,+,,Away,0,-12,2,NYY,NA,0,2016
157,Tuesday,2016-09-27,NYY,BOS,W,6,4,,81-76,4,11.0,Parker,Price,Clippard,3:09,N,35161,0.03,++,,Home,0,-11,2,NYY,NA,0,2016
158,Wednesday,2016-09-28,NYY,BOS,W-wo,5,3,,82-76,4,10.0,Pazos,Kimbrel,,3:28,N,35520,0.07,+++,,Home,0,-10,2,NYY,NA,0,2016
159,Thursday,2016-09-29,NYY,BOS,W,5,1,,83-76,4,9.0,Sabathia,Owens,,3:17,N,41597,0.03,++++,,Home,0,-9,4,NYY,NA,0,2016
160,Friday,2016-09-30,NYY,BAL,L,1,8,,83-77,4,10.0,Gallardo,Pineda,,3:26,N,33955,0,-,,Home,0,-10,-7,NYY,NA,0,2016
161,Saturday,2016-10-01,NYY,BAL,W,7,3,,84-77,4,9.0,Clippard,Brach,,2:54,D,33222,0,+,,Home,0,-9,4,NYY,NA,0,2016
162,Sunday,2016-10-02,NYY,BAL,L,2,5,,84-78,4,9.0,Gausman,Cessa,,2:32,D,33277,0,-,,Home,0,-9,-3,NYY,NA,0,2016
1,Sunday,2017-04-02,NYY,TBR,L,3,7,,0-1,5,1.0,Archer,Tanaka,Colome,3:21,D,31042,1.08,-,,Away,0,-1,-4,NYY,NA,0,2017
2,Tuesday,2017-04-04,NYY,TBR,W,5,0,,1-1,3,0.5,Sabathia,Odorizzi,,3:07,N,19366,1.05,+,,Away,0,-0.5,5,NYY,NA,0,2017
3,Wednesday,2017-04-05,NYY,TBR,L,1,4,,1-2,4,1.5,Cobb,Pineda,Colome,3:17,N,12737,1.07,-,,Away,0,-1.5,-3,NYY,NA,0,2017
4,Friday,2017-04-07,NYY,BAL,L,5,6,,1-3,4,2.5,Hart,Clippard,Britton,3:20,N,25248,1.04,--,,Away,0,-2.5,-1,NYY,NA,0,2017
5,Saturday,2017-04-08,NYY,BAL,L,4,5,,1-4,4,3.5,Givens,Betances,Britton,3:35,D,38916,1,---,,Away,0,-3.5,-1,NYY,NA,0,2017
6,Sunday,2017-04-09,NYY,BAL,W,7,3,,2-4,4,2.5,Betances,O'Day,,3:22,D,42487,0.94,+,,Away,0,-2.5,4,NYY,NA,0,2017
7,Monday,2017-04-10,NYY,TBR,W,8,1,,3-4,4,2.0,Pineda,Cobb,,2:37,D,46955,0.97,++,,Home,0,-2,7,NYY,NA,0,2017
8,Wednesday,2017-04-12,NYY,TBR,W,8,4,,4-4,3,1.5,Mitchell,Diaz,Chapman,3:33,D,38002,1.04,+++,,Home,0,-1.5,4,NYY,NA,0,2017
9,Thursday,2017-04-13,NYY,TBR,W,3,2,,5-4,2,1.5,Severino,Cedeno,Chapman,2:59,N,34772,1.13,++++,,Home,0,-1.5,1,NYY,NA,0,2017
10,Friday,2017-04-14,NYY,STL,W,4,3,,6-4,2,1.5,Tanaka,Wacha,Chapman,2:54,N,39102,0.99,+++++,,Home,0,-1.5,1,NYY,NA,0,2017
11,Saturday,2017-04-15,NYY,STL,W,3,2,,7-4,2,0.5,Sabathia,Martinez,Clippard,3:05,D,43031,1.02,++++++,,Home,0,-0.5,1,NYY,NA,0,2017
12,Sunday,2017-04-16,NYY,STL,W,9,3,,8-4,2,0.5,Pineda,Wainwright,,3:17,N,31706,1.06,+++++++,,Home,0,-0.5,6,NYY,NA,0,2017
13,Monday,2017-04-17,NYY,CHW,W,7,4,,9-4,1,Tied,Montgomery,Holland,Chapman,2:49,N,28181,1.13,++++++++,,Home,0,0,3,NYY,NA,0,2017
14,Tuesday,2017-04-18,NYY,CHW,L,1,4,,9-5,1,Tied,Gonzalez,Severino,Robertson,2:16,N,30075,1.13,-,,Home,0,0,-3,NYY,NA,0,2017
15,Wednesday,2017-04-19,NYY,CHW,W,9,1,,10-5,1,Tied,Tanaka,Covey,,2:40,N,30014,1.11,+,,Home,0,0,8,NYY,NA,0,2017
16,Friday,2017-04-21,NYY,PIT,L,3,6,,10-6,2,1.5,Nicasio,Sabathia,Watson,3:19,N,30565,1.11,-,,Away,0,-1.5,-3,NYY,NA,0,2017
17,Saturday,2017-04-22,NYY,PIT,W,11,5,,11-6,2,1.5,Betances,Vazquez,,3:17,D,36140,1.08,+,,Away,0,-1.5,6,NYY,NA,0,2017
18,Sunday,2017-04-23,NYY,PIT,L,1,2,,11-7,2,1.5,Nova,Montgomery,Watson,2:39,D,27840,1.07,-,,Away,0,-1.5,-1,NYY,NA,0,2017
19,Wednesday,2017-04-26,NYY,BOS,W,3,1,,12-7,2,1.5,Severino,Porcello,Chapman,3:16,N,32072,1.27,+,,Away,0,-1.5,2,NYY,NA,0,2017
20,Thursday,2017-04-27,NYY,BOS,W,3,0,,13-7,2,1.0,Tanaka,Sale,,2:21,N,34054,1.32,++,,Away,0,-1,3,NYY,NA,0,2017
21,Friday,2017-04-28,NYY,BAL,W-wo,14,11,10,14-7,1,Tied,Chapman,Aquino,,3:41,N,36912,1.46,+++,,Home,1,0,3,NYY,NA,0,2017
22,Saturday,2017-04-29,NYY,BAL,W,12,4,,15-7,1,up 1.0,Pineda,Jimenez,,3:12,D,37303,1.48,++++,,Home,0,1,8,NYY,NA,0,2017
23,Sunday,2017-04-30,NYY,BAL,L,4,7,11,15-8,1,Tied,Verrett,Mitchell,,4:37,D,41022,1.47,-,,Home,1,0,-3,NYY,NA,0,2017
24,Monday,2017-05-01,NYY,TOR,L,1,7,,15-9,2,1.0,Estrada,Severino,,2:58,N,25566,1.24,--,,Home,0,-1,-6,NYY,NA,0,2017
25,Tuesday,2017-05-02,NYY,TOR,W,11,5,,16-9,1,Tied,Tanaka,Latos,,3:31,N,30058,1.23,+,,Home,0,0,6,NYY,NA,0,2017
26,Wednesday,2017-05-03,NYY,TOR,W,8,6,,17-9,1,up 1.0,Betances,Biagini,Chapman,3:39,N,35559,1.25,++,,Home,0,1,2,NYY,NA,0,2017
27,Friday,2017-05-05,NYY,CHC,W,3,2,,18-9,1,up 0.5,Holder,Rondon,Chapman,3:17,D,40395,1.19,+++,,Away,0,0.5,1,NYY,NA,0,2017
28,Saturday,2017-05-06,NYY,CHC,W,11,6,,19-9,1,up 0.5,Montgomery,Anderson,,3:19,N,40735,1.21,++++,,Away,0,0.5,5,NYY,NA,0,2017
29,Sunday,2017-05-07,NYY,CHC,W,5,4,18,20-9,1,up 0.5,Shreve,Strop,,6:05,N,40584,1.21,+++++,,Away,1,0.5,1,NYY,NA,0,2017
30,Monday,2017-05-08,NYY,CIN,W,10,4,,21-9,1,up 0.5,Tanaka,Davis,,3:28,N,25960,1.2,++++++,,Away,0,0.5,6,NYY,NA,0,2017
31,Tuesday,2017-05-09,NYY,CIN,L,3,5,,21-10,2,0.5,Adleman,Sabathia,Iglesias,2:49,N,22035,1.21,-,,Away,0,-0.5,-2,NYY,NA,0,2017
32,Thursday,2017-05-11,NYY,HOU,L,2,3,,21-11,2,0.5,Keuchel,Pineda,Giles,3:09,N,39050,1.29,--,,Home,0,-0.5,-1,NYY,NA,0,2017
33,Friday,2017-05-12,NYY,HOU,L,1,5,,21-12,2,0.5,McCullers,Montgomery,,3:09,N,41150,1.27,---,,Home,0,-0.5,-4,NYY,NA,0,2017
34,Sunday,2017-05-14,NYY,HOU,W,11,6,,22-12,1,up 0.5,Warren,Harris,,3:20,D,41150,1.3,+,2017-05-13 (Rain),Home,0,0.5,5,NYY,1,1,2017
35,Sunday,2017-05-14,NYY,HOU,L,7,10,,22-13,1,up 0.5,Morton,Tanaka,,3:49,N,47883,1.29,-,,Home,0,0.5,-3,NYY,2,1,2017
36,Tuesday,2017-05-16,NYY,KCR,W,7,1,,23-13,1,up 0.5,Sabathia,Hammel,,3:02,N,30878,1.27,+,,Away,0,0.5,6,NYY,NA,0,2017
37,Wednesday,2017-05-17,NYY,KCR,W,11,7,,24-13,1,up 1.5,Pineda,Vargas,Betances,3:23,N,22899,1.3,++,,Away,0,1.5,4,NYY,NA,0,2017
38,Thursday,2017-05-18,NYY,KCR,L,1,5,,24-14,1,up 1.5,Duffy,Montgomery,,2:34,N,22803,1.29,-,,Away,0,1.5,-4,NYY,NA,0,2017
39,Friday,2017-05-19,NYY,TBR,L,4,5,,24-15,1,up 0.5,Farquhar,Clippard,Colome,3:18,N,21146,1.45,--,,Away,0,0.5,-1,NYY,NA,0,2017
40,Saturday,2017-05-20,NYY,TBR,L,5,9,,24-16,2,0.5,Andriese,Tanaka,,3:50,D,22864,1.46,---,,Away,0,-0.5,-4,NYY,NA,0,2017
41,Sunday,2017-05-21,NYY,TBR,W,3,2,,25-16,1,up 0.5,Sabathia,Archer,Betances,3:26,D,20873,1.44,+,,Away,0,0.5,1,NYY,NA,0,2017
42,Monday,2017-05-22,NYY,KCR,W,4,2,,26-16,1,up 1.5,Pineda,Vargas,Betances,2:42,N,35005,1.3,++,,Home,0,1.5,2,NYY,NA,0,2017
